Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,gdppc
Maldives,2021-04-27,28588,71,386,0,6357,11760,54.44,17.13,10626.51
Maldives,2021-04-26,28202,71,328,0,6679,12356,54.28,16.4,10626.51
Maldives,2021-04-25,27874,71,253,0,6796,12573,54.1,15.32,10626.51
Maldives,2021-04-24,27621,71,218,0,6945,12848,53.88,14.23,10626.51
Maldives,2021-04-23,27403,71,319,0,6805,12589,53.65,13.13,10626.51
Maldives,2021-04-22,27084,71,164,0,6665,12330,53.45,12.91,10626.51
Maldives,2021-04-21,26920,71,253,0,6572,12158,53.13,11.58,10626.51
Maldives,2021-04-20,26667,71,162,1,5856,10834,52.83,10.51,10626.51
Maldives,2021-04-19,26505,70,157,0,5185,9592,52.53,9.5,10626.51
Maldives,2021-04-18,26348,70,203,1,5182,9587,52.14,8.48,10626.51
Maldives,2021-04-17,26145,69,124,1,5111,9455,51.67,7.44,10626.51
Maldives,2021-04-16,26021,68,82,1,4348,8044,51.44,6.53,10626.51
Maldives,2021-04-15,25939,67,95,0,4552,8421,51.34,6.39,10626.51
Maldives,2021-04-14,25844,67,85,0,4700,8695,50.83,5.36,10626.51
Maldives,2021-04-13,25759,67,58,0,5366,9927,,0.0,10626.51
Maldives,2021-04-12,25701,67,84,0,6020,11137,50.63,4.69,10626.51
Maldives,2021-04-11,25617,67,93,0,5823,10773,,0.0,10626.51
Maldives,2021-04-10,25524,67,88,0,5469,10118,49.66,2.83,10626.51
Maldives,2021-04-09,25436,67,132,0,5971,11046,49.54,2.8,10626.51
Maldives,2021-04-08,25304,67,113,0,5630,10415,49.07,2.77,10626.51
Maldives,2021-04-07,25191,67,138,0,4734,8758,48.15,1.96,10626.51
Maldives,2021-04-06,25053,67,145,0,4021,7439,47.34,1.47,10626.51
Maldives,2021-04-05,24908,67,125,0,3288,6083,46.46,1.06,10626.51
Maldives,2021-04-04,24783,67,132,0,2637,4878,45.68,0.69,10626.51
Maldives,2021-04-03,24651,67,103,0,2191,4053,45.09,0.32,10626.51
Maldives,2021-04-02,24548,67,169,0,1919,3550,44.61,0.0,10626.51
Maldives,2021-04-01,24379,67,300,0,1907,3528,44.54,0.0,10626.51
Maldives,2021-03-31,24079,67,241,1,1820,3367,43.98,0.0,10626.51
Maldives,2021-03-30,23838,66,167,0,1816,3360,43.6,0.0,10626.51
Maldives,2021-03-29,23671,66,147,0,1872,3463,43.27,0.0,10626.51
Maldives,2021-03-28,23524,66,121,0,1895,3506,42.95,0.0,10626.51
Maldives,2021-03-27,23403,66,166,0,1641,3036,42.57,0.0,10626.51
Maldives,2021-03-26,23237,66,146,0,1379,2551,42.12,0.0,10626.51
Maldives,2021-03-25,23091,66,162,0,1404,2597,42.07,0.0,10626.51
Maldives,2021-03-24,22929,66,139,0,1304,2412,41.62,0.0,10626.51
Maldives,2021-03-23,22790,66,128,0,1212,2242,41.25,0.0,10626.51
Maldives,2021-03-22,22662,66,149,0,1151,2129,40.84,0.0,10626.51
Maldives,2021-03-21,22513,66,140,1,1828,3382,40.5,0.0,10626.51
Maldives,2021-03-20,22373,65,81,0,2920,5402,40.45,0.0,10626.51
Maldives,2021-03-19,22292,65,145,1,4230,7825,40.34,0.0,10626.51
Maldives,2021-03-18,22147,64,186,0,4381,8105,40.26,0.0,10626.51
Maldives,2021-03-17,21961,64,142,0,5771,10676,39.93,0.0,10626.51
Maldives,2021-03-16,21819,64,153,0,6973,12900,39.68,0.0,10626.51
Maldives,2021-03-15,21666,64,94,0,7843,14510,39.35,0.0,10626.51
Maldives,2021-03-14,21572,64,96,0,7782,14397,38.13,0.0,10626.51
Maldives,2021-03-13,21476,64,94,0,7491,13858,36.67,0.0,10626.51
Maldives,2021-03-12,21382,64,114,0,7087,13111,34.86,0.0,10626.51
Maldives,2021-03-11,21268,64,124,0,7115,13163,34.58,0.0,10626.51
Maldives,2021-03-10,21144,64,110,0,6576,12166,32.46,0.0,10626.51
Maldives,2021-03-09,21034,64,115,0,6001,11102,30.65,0.0,10626.51
Maldives,2021-03-08,20919,64,125,0,5814,10756,29.2,0.0,10626.51
Maldives,2021-03-07,20794,64,131,0,5747,10632,28.05,0.0,10626.51
Maldives,2021-03-06,20663,64,98,0,5754,10645,26.97,0.0,10626.51
Maldives,2021-03-05,20565,64,118,0,5630,10415,25.68,0.0,10626.51
Maldives,2021-03-04,20447,64,167,1,5545,10258,25.37,0.0,10626.51
Maldives,2021-03-03,20280,63,136,1,5508,10190,23.94,0.0,10626.51
Maldives,2021-03-02,20144,62,165,0,5508,10190,22.88,0.0,10626.51
Maldives,2021-03-01,19979,62,186,0,5279,9766,21.67,0.0,10626.51
Maldives,2021-02-28,19793,62,196,1,5200,9620,20.61,0.0,10626.51
Maldives,2021-02-27,19597,61,118,1,5069,9378,19.52,0.0,10626.51
Maldives,2021-02-26,19479,60,133,0,5053,9348,18.39,0.0,10626.51
Maldives,2021-02-25,19346,60,184,0,4895,9056,18.19,0.0,10626.51
Maldives,2021-02-24,19162,60,124,0,4950,9157,16.81,0.0,10626.51
Maldives,2021-02-23,19038,60,108,0,5009,9267,15.75,0.0,10626.51
Maldives,2021-02-22,18930,60,161,0,5192,9605,14.83,0.0,10626.51
Maldives,2021-02-21,18769,60,157,0,5203,9626,13.88,0.0,10626.51
Maldives,2021-02-20,18612,60,145,2,5272,9753,12.95,0.0,10626.51
Maldives,2021-02-19,18467,58,127,0,5240,9694,11.85,0.0,10626.51
Maldives,2021-02-18,18340,58,116,0,5532,10234,11.85,0.0,10626.51
Maldives,2021-02-17,18224,58,142,0,5151,9529,10.4,0.0,10626.51
Maldives,2021-02-16,18082,58,129,0,4828,8932,9.26,0.0,10626.51
Maldives,2021-02-15,17953,58,125,0,4412,8162,8.11,0.0,10626.51
Maldives,2021-02-14,17828,58,112,0,4120,7622,7.14,0.0,10626.51
Maldives,2021-02-13,17716,58,209,1,3750,6937,6.12,0.0,10626.51
Maldives,2021-02-12,17507,57,120,1,3300,6105,5.06,0.0,10626.51
Maldives,2021-02-11,17387,56,186,0,3160,5846,4.69,0.0,10626.51
Maldives,2021-02-10,17201,56,100,0,2655,4912,3.73,0.0,10626.51
Maldives,2021-02-09,17101,56,192,1,2196,4063,3.01,0.0,10626.51
Maldives,2021-02-08,16909,55,126,0,2009,3717,2.39,0.0,10626.51
Maldives,2021-02-07,16783,55,127,1,1774,3282,1.8,0.0,10626.51
Maldives,2021-02-06,16656,54,109,0,1494,2764,1.27,0.0,10626.51
Maldives,2021-02-05,16547,54,137,0,1130,2090,0.79,0.0,10626.51
Maldives,2021-02-04,16410,54,134,1,1162,2150,0.59,0.0,10626.51
Maldives,2021-02-03,16276,53,121,1,698,1291,0.29,0.0,10626.51
Maldives,2021-02-02,16155,52,99,0,No Data,No Data,0.16,0.0,10626.51
Mali,2021-04-25,13627,467,67,5,1821,90,0.25,0.0,879.01
Mali,2021-04-24,13560,462,56,2,1821,90,,0.0,879.01
Mali,2021-04-23,13504,460,84,4,1821,90,,0.0,879.01
Mali,2021-04-22,13420,456,84,5,1821,90,,0.0,879.01
Mali,2021-04-21,13336,451,90,7,1821,90,,0.0,879.01
Mali,2021-04-20,13246,444,101,3,1821,90,,0.0,879.01
Mali,2021-04-19,13145,441,75,8,1821,90,,0.0,879.01
Mali,2021-04-18,13070,433,90,4,1927,95,,0.0,879.01
Mali,2021-04-17,12980,429,145,3,2032,100,,0.0,879.01
Mali,2021-04-16,12835,426,129,5,2137,106,,0.0,879.01
Mali,2021-04-15,12706,421,239,2,2242,111,,0.0,879.01
Mali,2021-04-14,12467,419,288,2,2348,116,,0.0,879.01
Mali,2021-04-13,12179,417,177,3,2453,121,,0.0,879.01
Mali,2021-04-12,12002,414,158,6,2558,126,0.13,0.0,879.01
Mali,2021-04-11,11844,408,139,3,2558,126,,0.0,879.01
Mali,2021-04-10,11705,405,312,1,2558,126,,0.0,879.01
Mali,2021-04-09,11393,404,139,2,2558,126,,0.0,879.01
Mali,2021-04-08,11254,402,413,2,2223,110,,0.0,879.01
Mali,2021-04-07,10841,400,83,4,1889,93,,0.0,879.01
Mali,2021-04-06,10758,396,138,3,1554,77,,0.0,879.01
Mali,2021-04-05,10620,393,40,1,1386,68,,0.0,879.01
Mali,2021-04-04,10580,392,148,1,1152,57,,0.0,879.01
Mali,2021-04-03,10432,391,147,1,800,40,,0.0,879.01
Mali,2021-04-02,10285,390,86,4,214,11,0.0,0.0,879.01
Mali,2021-04-01,10199,386,157,1,214,11,,0.0,879.01
Mali,2021-03-31,10042,385,44,1,214,11,,0.0,879.01
Mali,2021-03-30,9998,384,77,0,No Data,No Data,0.0,0.0,879.01
Malta,2021-05-05,30411,416,30,0,4642,10513,55.87,25.53,29737.25
Malta,2021-05-04,30381,416,27,0,4157,9415,54.61,25.21,29737.25
Malta,2021-05-03,30354,416,35,0,4035,9138,53.68,24.9,29737.25
Malta,2021-05-02,30319,416,12,1,4090,9263,52.81,24.62,29737.25
Malta,2021-05-01,30307,415,15,2,4024,9114,52.43,24.51,29737.25
Malta,2021-04-30,30292,413,16,0,4030,9127,51.82,24.24,29737.25
Malta,2021-04-29,30276,413,27,0,4263,9655,51.14,23.92,29737.25
Malta,2021-04-28,30249,413,15,0,4478,10142,50.39,23.66,29737.25
Malta,2021-04-27,30234,413,45,0,4932,11170,49.7,23.53,29737.25
Malta,2021-04-26,30189,413,15,0,5124,11605,48.96,23.22,29737.25
Malta,2021-04-25,30174,413,25,1,5252,11895,48.15,22.8,29737.25
Malta,2021-04-24,30149,412,20,0,5274,11945,48.01,22.55,29737.25
Malta,2021-04-23,30129,412,33,1,5410,12253,47.33,22.35,29737.25
Malta,2021-04-22,30096,411,33,0,5277,11951,46.42,21.89,29737.25
Malta,2021-04-21,30063,411,24,0,5188,11750,45.72,21.23,29737.25
Malta,2021-04-20,30039,411,13,2,4845,10973,44.98,20.42,29737.25
Malta,2021-04-19,30026,409,60,0,4777,10819,44.18,19.88,29737.25
Malta,2021-04-18,29966,409,39,0,4543,10289,43.39,19.24,29737.25
Malta,2021-04-17,29927,409,67,4,4808,10889,43.14,19.06,29737.25
Malta,2021-04-16,29860,405,27,2,4565,10339,42.41,18.68,29737.25
Malta,2021-04-15,29833,403,55,0,4618,10459,41.67,18.27,29737.25
Malta,2021-04-14,29778,403,58,0,4524,10246,41.02,17.7,29737.25
Malta,2021-04-13,29720,403,59,1,4552,10309,40.38,17.35,29737.25
Malta,2021-04-12,29661,402,47,0,4320,9784,39.71,16.77,29737.25
Malta,2021-04-11,29614,402,66,0,4145,9388,39.23,16.19,29737.25
Malta,2021-04-10,29548,402,37,1,4074,9227,38.88,15.7,29737.25
Malta,2021-04-09,29511,401,48,0,4106,9299,38.57,15.29,29737.25
Malta,2021-04-08,29463,401,55,1,4112,9313,37.85,14.77,29737.25
Malta,2021-04-07,29408,400,65,1,4318,9779,37.25,14.29,29737.25
Malta,2021-04-06,29343,399,64,0,4472,10128,36.67,13.84,29737.25
Malta,2021-04-05,29279,399,56,1,4721,10692,36.03,13.61,29737.25
Malta,2021-04-04,29223,398,34,1,5016,11360,35.48,13.37,29737.25
Malta,2021-04-03,29189,397,62,2,5122,11600,34.98,13.14,29737.25
Malta,2021-04-02,29127,395,42,1,5313,12033,34.41,12.94,29737.25
Malta,2021-04-01,29085,394,52,2,5350,12117,33.51,12.59,29737.25
Malta,2021-03-31,29033,392,40,2,5303,12010,32.34,12.36,29737.25
Malta,2021-03-30,28993,390,55,2,5148,11659,31.29,12.13,29737.25
Malta,2021-03-29,28938,388,63,1,5031,11394,30.3,11.85,29737.25
Malta,2021-03-28,28875,387,67,2,4950,11211,29.3,11.6,29737.25
Malta,2021-03-27,28808,385,93,3,4778,10821,28.55,11.45,29737.25
Malta,2021-03-26,28715,382,103,4,4506,10205,27.59,11.34,29737.25
Malta,2021-03-25,28612,378,102,1,3977,9007,26.54,11.08,29737.25
Malta,2021-03-24,28510,377,101,2,3770,8538,25.63,10.66,29737.25
Malta,2021-03-23,28409,375,90,2,3545,8029,24.81,10.45,29737.25
Malta,2021-03-22,28319,373,191,1,3517,7965,23.92,10.26,29737.25
Malta,2021-03-21,28128,372,224,3,3367,7626,22.98,10.07,29737.25
Malta,2021-03-20,27904,369,210,5,3299,7472,22.48,9.95,29737.25
Malta,2021-03-19,27694,364,179,1,3316,7510,21.98,9.8,29737.25
Malta,2021-03-18,27515,363,243,2,3572,8090,21.68,9.64,29737.25
Malta,2021-03-17,27272,361,211,4,3557,8056,20.89,9.43,29737.25
Malta,2021-03-16,27061,357,313,3,3635,8233,20.38,9.25,29737.25
Malta,2021-03-15,26748,354,213,3,3500,7927,19.39,9.21,29737.25
Malta,2021-03-14,26535,351,268,1,3500,7927,18.72,8.99,29737.25
Malta,2021-03-13,26267,350,298,4,3453,7820,18.34,8.86,29737.25
Malta,2021-03-12,25969,346,329,5,3474,7868,17.84,8.68,29737.25
Malta,2021-03-11,25640,341,283,4,3330,7542,17.23,8.42,29737.25
Malta,2021-03-10,25357,337,510,2,3160,7157,16.47,8.21,29737.25
Malta,2021-03-09,24847,335,248,1,3041,6887,15.93,7.95,29737.25
Malta,2021-03-08,24599,334,201,0,2842,6437,15.31,7.74,29737.25
Malta,2021-03-07,24398,334,182,5,2606,5902,14.72,7.44,29737.25
Malta,2021-03-06,24216,329,345,1,2562,5802,14.38,7.34,29737.25
Malta,2021-03-05,23871,328,283,3,2378,5386,13.84,7.18,29737.25
Malta,2021-03-04,23588,325,362,4,2329,5275,13.34,7.03,29737.25
Malta,2021-03-03,23226,321,233,2,2185,4949,12.8,6.87,29737.25
Malta,2021-03-02,22993,319,336,3,2193,4967,12.32,6.74,29737.25
Malta,2021-03-01,22657,316,175,1,2221,5030,11.97,6.57,29737.25
Malta,2021-02-28,22482,315,263,2,2172,4919,11.68,6.35,29737.25
Malta,2021-02-27,22219,313,237,0,2094,4743,11.59,6.07,29737.25
Malta,2021-02-26,21982,313,258,2,2014,4561,11.56,5.69,29737.25
Malta,2021-02-25,21724,311,192,3,1992,4511,11.38,5.3,29737.25
Malta,2021-02-24,21532,308,226,2,1983,4491,11.11,5.1,29737.25
Malta,2021-02-23,21306,306,221,1,1867,4228,10.65,4.93,29737.25
Malta,2021-02-22,21085,305,193,1,1812,4104,10.23,4.79,29737.25
Malta,2021-02-21,20892,304,130,1,1825,4133,9.94,4.65,29737.25
Malta,2021-02-20,20762,303,199,2,1876,4249,9.77,4.57,29737.25
Malta,2021-02-19,20563,301,154,0,1941,4396,9.56,4.49,29737.25
Malta,2021-02-18,20409,301,163,3,1908,4321,9.17,4.35,29737.25
Malta,2021-02-17,20246,298,199,1,1869,4233,8.87,4.2,29737.25
Malta,2021-02-16,20047,297,102,2,1767,4002,8.58,4.04,29737.25
Malta,2021-02-15,19945,295,156,2,1766,4000,8.28,3.87,29737.25
Malta,2021-02-14,19789,293,138,3,1769,4006,8.01,3.68,29737.25
Malta,2021-02-13,19651,290,154,2,1798,4072,7.83,3.53,29737.25
Malta,2021-02-12,19497,288,164,2,1828,4140,7.64,3.34,29737.25
Malta,2021-02-11,19333,286,151,0,1838,4163,7.37,3.13,29737.25
Malta,2021-02-10,19182,286,167,2,1852,4194,7.17,2.93,29737.25
Malta,2021-02-09,19015,284,202,2,1869,4233,7.07,2.75,29737.25
Malta,2021-02-08,18813,282,137,0,1755,3975,6.85,2.5,29737.25
Malta,2021-02-07,18676,282,100,3,1643,3721,6.64,2.25,29737.25
Malta,2021-02-06,18576,279,134,2,1534,3474,6.53,1.98,29737.25
Malta,2021-02-05,18442,277,57,4,1408,3189,6.36,1.72,29737.25
Malta,2021-02-04,18385,273,79,0,1257,2847,6.12,1.46,29737.25
Malta,2021-02-03,18306,273,138,3,1160,2627,5.94,1.23,29737.25
Malta,2021-02-02,18168,270,141,1,1126,2550,5.74,1.11,29737.25
Malta,2021-02-01,18027,269,124,2,1119,2534,5.55,1.01,29737.25
Malta,2021-01-31,17903,267,182,2,1101,2494,5.39,0.89,29737.25
Malta,2021-01-30,17721,265,136,1,1131,2561,5.3,0.78,29737.25
Malta,2021-01-29,17585,264,185,3,1151,2607,5.18,0.67,29737.25
Malta,2021-01-28,17400,261,208,3,1164,2636,5.02,0.57,29737.25
Malta,2021-01-27,17192,258,193,3,1171,2652,4.85,0.47,29737.25
Malta,2021-01-26,16999,255,138,2,1156,2618,4.68,0.38,29737.25
Malta,2021-01-25,16861,253,203,2,1167,2643,4.46,0.33,29737.25
Malta,2021-01-24,16658,251,116,1,1192,2700,,0.0,29737.25
Malta,2021-01-23,16542,250,119,2,1204,2727,4.29,0.0,29737.25
Malta,2021-01-22,16423,248,143,3,1212,2745,4.02,0.0,29737.25
Malta,2021-01-21,16280,245,151,1,1206,2731,3.74,0.0,29737.25
Malta,2021-01-20,16129,244,187,2,1204,2727,3.47,0.0,29737.25
Malta,2021-01-19,15942,242,200,1,1286,2913,3.23,0.0,29737.25
Malta,2021-01-18,15742,241,154,2,1297,2937,2.94,0.0,29737.25
Malta,2021-01-17,15588,239,141,1,No Data,No Data,2.65,0.0,29737.25
Mauritania,2021-04-18,18129,453,8,1,411,88,0.15,0.0,1679.44
Mauritania,2021-04-17,18121,452,18,0,411,88,,0.0,1679.44
Mauritania,2021-04-16,18103,452,31,0,411,88,,0.0,1679.44
Mauritania,2021-04-15,18072,452,6,0,411,88,,0.0,1679.44
Mauritania,2021-04-14,18066,452,14,1,384,83,,0.0,1679.44
Mauritania,2021-04-13,18052,451,17,1,357,77,,0.0,1679.44
Mauritania,2021-04-12,18035,450,13,0,330,71,,0.0,1679.44
Mauritania,2021-04-11,18022,450,10,0,304,65,,0.0,1679.44
Mauritania,2021-04-10,18012,450,7,0,277,60,,0.0,1679.44
Mauritania,2021-04-09,18005,450,10,0,250,54,,0.0,1679.44
Mauritania,2021-04-08,17995,450,21,0,223,48,0.06,0.0,1679.44
Mauritania,2021-04-07,17974,450,19,0,224,48,,0.0,1679.44
Mauritania,2021-04-06,17955,450,16,1,225,48,,0.0,1679.44
Mauritania,2021-04-05,17939,449,12,0,225,48,,0.0,1679.44
Mauritania,2021-04-04,17927,449,10,0,226,49,,0.0,1679.44
Mauritania,2021-04-03,17917,449,13,0,226,49,,0.0,1679.44
Mauritania,2021-04-02,17904,449,26,0,227,49,,0.0,1679.44
Mauritania,2021-04-01,17878,449,31,0,228,49,0.03,0.0,1679.44
Mauritania,2021-03-31,17847,449,23,0,228,49,,0.0,1679.44
Mauritania,2021-03-30,17824,449,28,0,228,49,,0.0,1679.44
Mauritania,2021-03-29,17796,449,25,1,228,49,,0.0,1679.44
Mauritania,2021-03-28,17771,448,15,0,228,49,,0.0,1679.44
Mauritania,2021-03-27,17756,448,11,0,228,49,,0.0,1679.44
Mauritania,2021-03-26,17745,448,33,1,No Data,No Data,0.0,0.0,1679.44
Mauritius,2021-03-24,850,10,24,0,3242,2549,9.23,0.0,11099.24
Mauritius,2021-03-23,826,10,17,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-22,809,10,4,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-21,805,10,9,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-20,796,10,3,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-19,793,10,25,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-18,768,10,6,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-17,762,10,4,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-16,758,10,11,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-15,747,10,5,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-14,742,10,3,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-13,739,10,28,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-12,711,10,47,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-11,664,10,23,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-10,641,10,0,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-09,641,10,0,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-08,641,10,0,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-07,641,10,2,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-06,639,10,14,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-05,625,10,5,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-04,620,10,1,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-03,619,10,0,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-02,619,10,0,0,3242,2549,,0.0,11099.24
Mauritius,2021-03-01,619,10,9,0,3242,2549,,0.0,11099.24
Mauritius,2021-02-28,610,10,0,0,3242,2549,,0.0,11099.24
Mauritius,2021-02-27,610,10,0,0,3242,2549,,0.0,11099.24
Mauritius,2021-02-26,610,10,0,0,3242,2549,,0.0,11099.24
Mauritius,2021-02-25,610,10,0,0,3242,2549,,0.0,11099.24
Mauritius,2021-02-24,610,10,0,0,3242,2549,,0.0,11099.24
Mauritius,2021-02-23,610,10,7,0,2812,2211,,0.0,11099.24
Mauritius,2021-02-22,603,10,0,0,2381,1872,,0.0,11099.24
Mauritius,2021-02-21,603,10,0,0,1950,1533,,0.0,11099.24
Mauritius,2021-02-20,603,10,0,0,1519,1194,,0.0,11099.24
Mauritius,2021-02-19,603,10,0,0,1089,856,,0.0,11099.24
Mauritius,2021-02-18,603,10,0,0,658,517,,0.0,11099.24
Mauritius,2021-02-17,603,10,0,0,227,178,0.3,0.0,11099.24
Mauritius,2021-02-16,603,10,2,0,227,178,,0.0,11099.24
Mauritius,2021-02-15,601,10,6,0,227,178,,0.0,11099.24
Mauritius,2021-02-14,595,10,0,0,227,178,,0.0,11099.24
Mauritius,2021-02-13,595,10,0,0,227,178,,0.0,11099.24
Mauritius,2021-02-12,595,10,0,0,227,178,,0.0,11099.24
Mauritius,2021-02-11,595,10,0,0,227,178,,0.0,11099.24
Mauritius,2021-02-10,595,10,1,0,227,178,,0.0,11099.24
Mauritius,2021-02-09,594,10,1,0,227,178,,0.0,11099.24
Mauritius,2021-02-08,593,10,9,0,227,178,,0.0,11099.24
Mauritius,2021-02-07,584,10,0,0,199,156,,0.0,11099.24
Mauritius,2021-02-06,584,10,0,0,171,134,,0.0,11099.24
Mauritius,2021-02-05,584,10,0,0,143,112,,0.0,11099.24
Mauritius,2021-02-04,584,10,0,0,114,90,,0.0,11099.24
Mauritius,2021-02-03,584,10,1,0,86,68,,0.0,11099.24
Mauritius,2021-02-02,583,10,1,0,58,46,,0.0,11099.24
Mauritius,2021-02-01,582,10,13,0,30,24,0.02,0.0,11099.24
Mauritius,2021-01-31,569,10,0,0,30,24,,0.0,11099.24
Mauritius,2021-01-30,569,10,0,0,30,24,,0.0,11099.24
Mauritius,2021-01-29,569,10,0,0,30,24,,0.0,11099.24
Mauritius,2021-01-28,569,10,0,0,30,24,,0.0,11099.24
Mauritius,2021-01-27,569,10,1,0,30,24,,0.0,11099.24
Mauritius,2021-01-26,568,10,0,0,30,24,,0.0,11099.24
Mauritius,2021-01-25,568,10,12,0,No Data,No Data,0.0,0.0,11099.24
Mexico,2021-05-05,2355985,218007,3021,267,370447,2873,10.34,6.82,9946.03
Mexico,2021-05-04,2352964,217740,3064,395,331092,2568,10.07,6.53,9946.03
Mexico,2021-05-03,2349900,217345,1027,112,305776,2372,9.88,0.0,9946.03
Mexico,2021-05-02,2348873,217233,1093,65,281419,2183,9.79,6.04,9946.03
Mexico,2021-05-01,2347780,217168,3025,261,273813,2124,9.75,5.93,9946.03
Mexico,2021-04-30,2344755,216907,3821,460,266503,2067,9.68,5.77,9946.03
Mexico,2021-04-29,2340934,216447,3990,529,263428,2043,9.58,5.51,9946.03
Mexico,2021-04-28,2336944,215918,3818,371,268639,2084,9.49,5.24,9946.03
Mexico,2021-04-27,2333126,215547,3592,434,288426,2237,,0.0,9946.03
Mexico,2021-04-26,2329534,215113,1143,166,302240,2344,9.38,4.73,9946.03
Mexico,2021-04-25,2328391,214947,1653,94,304809,2364,9.35,4.59,9946.03
Mexico,2021-04-24,2326738,214853,3308,349,309886,2403,9.34,4.52,9946.03
Mexico,2021-04-23,2323430,214504,3911,409,319472,2478,9.28,4.38,9946.03
Mexico,2021-04-22,2319519,214095,3708,498,350443,2718,9.16,4.15,9946.03
Mexico,2021-04-21,2315811,213597,4639,549,366365,2842,9.01,3.86,9946.03
Mexico,2021-04-20,2311172,213048,4262,582,370855,2876,8.88,3.5,9946.03
Mexico,2021-04-19,2306910,212466,1308,127,409764,3178,8.76,3.19,9946.03
Mexico,2021-04-18,2305602,212339,1506,111,424705,3294,8.73,3.05,9946.03
Mexico,2021-04-17,2304096,212228,4157,535,433807,3365,8.68,2.98,9946.03
Mexico,2021-04-16,2299939,211693,4504,480,427616,3317,8.58,2.86,9946.03
Mexico,2021-04-15,2295435,211213,4189,401,396976,3079,8.41,2.55,9946.03
Mexico,2021-04-14,2291246,210812,4894,530,403363,3128,8.21,2.29,9946.03
Mexico,2021-04-13,2286352,210282,4512,580,390301,3027,8.0,2.04,9946.03
Mexico,2021-04-12,2281840,209702,1627,364,345108,2677,7.66,1.72,9946.03
Mexico,2021-04-11,2280213,209338,1793,126,337020,2614,7.5,1.61,9946.03
Mexico,2021-04-10,2278420,209212,6356,2192,316713,2456,7.41,1.53,9946.03
Mexico,2021-04-09,2272064,207020,5045,874,334346,2593,7.31,1.44,9946.03
Mexico,2021-04-08,2267019,206146,5140,548,342160,2654,7.16,1.29,9946.03
Mexico,2021-04-07,2261879,205598,5370,613,319767,2480,6.68,1.14,9946.03
Mexico,2021-04-06,2256509,204985,4804,586,324372,2516,6.49,1.01,9946.03
Mexico,2021-04-05,2251705,204399,1247,252,324137,2514,6.29,0.91,9946.03
Mexico,2021-04-04,2250458,204147,1263,136,311915,2419,6.15,0.86,9946.03
Mexico,2021-04-03,2249195,204011,1838,157,323200,2507,6.13,0.84,9946.03
Mexico,2021-04-02,2247357,203854,3089,190,308182,2390,5.88,0.82,9946.03
Mexico,2021-04-01,2244268,203664,5381,454,286266,2220,,0.0,9946.03
Mexico,2021-03-31,2238887,203210,5977,577,247394,1919,5.36,0.73,9946.03
Mexico,2021-03-30,2232910,202633,5067,801,211135,1638,,0.0,9946.03
Mexico,2021-03-29,2227843,201832,1293,209,176727,1371,4.78,0.66,9946.03
Mexico,2021-03-28,2226550,201623,1646,194,177186,1374,,0.0,9946.03
Mexico,2021-03-27,2224904,201429,5059,567,180825,1402,4.58,0.64,9946.03
Mexico,2021-03-26,2219845,200862,5303,651,185774,1441,4.4,0.63,9946.03
Mexico,2021-03-25,2214542,200211,5787,584,185195,1436,4.23,0.61,9946.03
Mexico,2021-03-24,2208755,199627,5714,579,197382,1531,4.15,0.6,9946.03
Mexico,2021-03-23,2203041,199048,5881,809,199455,1547,,0.0,9946.03
Mexico,2021-03-22,2197160,198239,1388,203,196679,1525,3.91,0.57,9946.03
Mexico,2021-03-21,2195772,198036,2133,209,181766,1410,3.8,0.56,9946.03
Mexico,2021-03-20,2193639,197827,5729,608,177817,1379,3.69,0.54,9946.03
Mexico,2021-03-19,2187910,197219,5722,613,168803,1309,,0.0,9946.03
Mexico,2021-03-18,2182188,196606,6726,698,163932,1271,3.34,0.5,9946.03
Mexico,2021-03-17,2175462,195908,6455,789,178517,1385,3.19,0.49,9946.03
Mexico,2021-03-16,2169007,195119,1278,175,204274,1584,,0.0,9946.03
Mexico,2021-03-15,2167729,194944,1439,234,222140,1723,2.94,0.47,9946.03
Mexico,2021-03-14,2166290,194710,2415,220,220974,1714,2.89,0.47,9946.03
