,Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million,gdppc
12673,United Arab Emirates,2021-01-15,246376,733,3407,7,103490,10464,43103.32
12674,United Arab Emirates,2021-01-14,242969,726,3382,3,91448,9246,43103.32
12675,United Arab Emirates,2021-01-13,239587,723,3362,6,81183,8208,43103.32
12676,United Arab Emirates,2021-01-12,236225,717,3243,6,64193,6490,43103.32
12677,United Arab Emirates,2021-01-11,232982,711,2404,3,56825,5745,43103.32
12678,United Arab Emirates,2021-01-10,230578,708,2876,6,52053,5263,43103.32
12679,United Arab Emirates,2021-01-09,227702,702,2998,5,48512,4905,43103.32
12680,United Arab Emirates,2021-01-08,224704,697,2950,3,38418,3884,43103.32
12681,United Arab Emirates,2021-01-07,221754,694,2988,5,30698,3104,43103.32
12682,United Arab Emirates,2021-01-06,218766,689,2067,4,0,0,43103.32
12683,United Kingdom,2021-05-05,4425940,127570,2144,27,441126,6498,42328.9
12684,United Kingdom,2021-05-04,4423796,127543,1946,4,448798,6611,42328.9
12685,United Kingdom,2021-05-03,4421850,127539,1649,1,464646,6845,42328.9
12686,United Kingdom,2021-05-02,4420201,127538,1671,14,492543,7255,42328.9
12687,United Kingdom,2021-05-01,4418530,127524,1907,7,503641,7419,42328.9
12688,United Kingdom,2021-04-30,4416623,127517,2381,15,529487,7800,42328.9
12689,United Kingdom,2021-04-29,4414242,127502,2445,22,534262,7870,42328.9
12690,United Kingdom,2021-04-28,4411797,127480,2166,29,526822,7760,42328.9
12691,United Kingdom,2021-04-27,4409631,127451,2685,17,517918,7629,42328.9
12692,United Kingdom,2021-04-26,4406946,127434,2064,6,512497,7549,42328.9
12693,United Kingdom,2021-04-25,4404882,127428,1712,11,509360,7503,42328.9
12694,United Kingdom,2021-04-24,4403170,127417,2061,32,504206,7427,42328.9
12695,United Kingdom,2021-04-23,4401109,127385,2678,40,496017,7307,42328.9
12696,United Kingdom,2021-04-22,4398431,127345,2728,18,500934,7379,42328.9
12697,United Kingdom,2021-04-21,4395703,127327,2396,20,498850,7348,42328.9
12698,United Kingdom,2021-04-20,4393307,127307,2524,33,488411,7195,42328.9
12699,United Kingdom,2021-04-19,4390783,127274,2963,4,478576,7050,42328.9
12700,United Kingdom,2021-04-18,4387820,127270,1882,10,462529,6813,42328.9
12701,United Kingdom,2021-04-17,4385938,127260,2206,35,456025,6718,42328.9
12702,United Kingdom,2021-04-16,4383732,127225,2756,34,448491,6607,42328.9
12703,United Kingdom,2021-04-15,4380976,127191,2671,30,437318,6442,42328.9
12704,United Kingdom,2021-04-14,4378305,127161,2491,38,437039,6438,42328.9
12705,United Kingdom,2021-04-13,4375814,127123,2471,23,443655,6535,42328.9
12706,United Kingdom,2021-04-12,4373343,127100,3568,13,426971,6290,42328.9
12707,United Kingdom,2021-04-11,4369775,127087,1730,7,404719,5962,42328.9
12708,United Kingdom,2021-04-10,4368045,127080,2584,40,381415,5618,42328.9
12709,United Kingdom,2021-04-09,4365461,127040,-4860,60,338624,4988,42328.9
12710,United Kingdom,2021-04-08,4370321,126980,3030,53,309629,4561,42328.9
12711,United Kingdom,2021-04-07,4367291,126927,2762,45,319732,4710,42328.9
12712,United Kingdom,2021-04-06,4364529,126882,2379,20,336744,4960,42328.9
12713,United Kingdom,2021-04-05,4362150,126862,2762,26,369827,5448,42328.9
12714,United Kingdom,2021-04-04,4359388,126836,2297,10,412642,6078,42328.9
12715,United Kingdom,2021-04-03,4357091,126826,3423,10,461982,6805,42328.9
12716,United Kingdom,2021-04-02,4353668,126816,3402,52,515748,7597,42328.9
12717,United Kingdom,2021-04-01,4350266,126764,4478,51,564449,8315,42328.9
12718,United Kingdom,2021-03-31,4345788,126713,4052,43,556319,8195,42328.9
12719,United Kingdom,2021-03-30,4341736,126670,4040,55,549647,8097,42328.9
12720,United Kingdom,2021-03-29,4337696,126615,4654,23,548391,8078,42328.9
12721,United Kingdom,2021-03-28,4333042,126592,3862,19,549414,8093,42328.9
12722,United Kingdom,2021-03-27,4329180,126573,3865,58,546339,8048,42328.9
12723,United Kingdom,2021-03-26,4325315,126515,6187,70,572214,8429,42328.9
12724,United Kingdom,2021-03-25,4319128,126445,6220,63,578742,8525,42328.9
12725,United Kingdom,2021-03-24,4312908,126382,5604,98,593163,8738,42328.9
12726,United Kingdom,2021-03-23,4307304,126284,5379,112,593384,8741,42328.9
12727,United Kingdom,2021-03-22,4301925,126172,5342,17,598286,8813,42328.9
12728,United Kingdom,2021-03-21,4296583,126155,5312,33,602266,8872,42328.9
12729,United Kingdom,2021-03-20,4291271,126122,5587,96,582660,8583,42328.9
12730,United Kingdom,2021-03-19,4285684,126026,4802,100,542657,7994,42328.9
12731,United Kingdom,2021-03-18,4280882,125926,6303,95,502171,7397,42328.9
12732,United Kingdom,2021-03-17,4274579,125831,5758,141,458471,6754,42328.9
12733,United Kingdom,2021-03-16,4268821,125690,5294,110,424070,6247,42328.9
12734,United Kingdom,2021-03-15,4263527,125580,5089,64,389942,5744,42328.9
12735,United Kingdom,2021-03-14,4258438,125516,4618,52,363372,5353,42328.9
12736,United Kingdom,2021-03-13,4253820,125464,5534,121,349372,5146,42328.9
12737,United Kingdom,2021-03-12,4248286,125343,6609,175,332820,4903,42328.9
12738,United Kingdom,2021-03-11,4241677,125168,6753,181,338103,4980,42328.9
12739,United Kingdom,2021-03-10,4234924,124987,5926,190,351257,5174,42328.9
12740,United Kingdom,2021-03-09,4228998,124797,5766,231,352165,5188,42328.9
12741,United Kingdom,2021-03-08,4223232,124566,4712,65,350177,5158,42328.9
12742,United Kingdom,2021-03-07,4218520,124501,5177,82,346947,5111,42328.9
12743,United Kingdom,2021-03-06,4213343,124419,6039,158,349976,5155,42328.9
12744,United Kingdom,2021-03-05,4207304,124261,5946,236,348037,5127,42328.9
12745,United Kingdom,2021-03-04,4201358,124025,6573,242,354184,5217,42328.9
12746,United Kingdom,2021-03-03,4194785,123783,6385,487,364840,5374,42328.9
12747,United Kingdom,2021-03-02,4188400,123296,6391,343,383864,5655,42328.9
12748,United Kingdom,2021-03-01,4182009,122953,5455,104,394821,5816,42328.9
12749,United Kingdom,2021-02-28,4176554,122849,6035,144,391872,5773,42328.9
12750,United Kingdom,2021-02-27,4170519,122705,7434,290,384059,5657,42328.9
12751,United Kingdom,2021-02-26,4163085,122415,8523,345,371219,5468,42328.9
12752,United Kingdom,2021-02-25,4154562,122070,9985,323,349781,5152,42328.9
12753,United Kingdom,2021-02-24,4144577,121747,9938,442,342250,5042,42328.9
12754,United Kingdom,2021-02-23,4134639,121305,8489,548,344633,5077,42328.9
12755,United Kingdom,2021-02-22,4126150,120757,10641,177,348100,5128,42328.9
12756,United Kingdom,2021-02-21,4115509,120580,9834,215,358341,5279,42328.9
12757,United Kingdom,2021-02-20,4105675,120365,10406,445,371052,5466,42328.9
12758,United Kingdom,2021-02-19,4095269,119920,12027,533,394376,5809,42328.9
12759,United Kingdom,2021-02-18,4083242,119387,12057,454,417544,6151,42328.9
12760,United Kingdom,2021-02-17,4071185,118933,12717,738,423322,6236,42328.9
12761,United Kingdom,2021-02-16,4058468,118195,10625,799,417385,6148,42328.9
12762,United Kingdom,2021-02-15,4047843,117396,9765,230,422771,6228,42328.9
12763,United Kingdom,2021-02-14,4038078,117166,10972,258,433313,6383,42328.9
12764,United Kingdom,2021-02-13,4027106,116908,13307,621,439024,6467,42328.9
12765,United Kingdom,2021-02-12,4013799,116287,15144,758,445204,6558,42328.9
12766,United Kingdom,2021-02-11,3998655,115529,13494,678,437897,6450,42328.9
12767,United Kingdom,2021-02-10,3985161,114851,13013,1001,434444,6400,42328.9
12768,United Kingdom,2021-02-09,3972148,113850,12364,1052,436774,6434,42328.9
12769,United Kingdom,2021-02-08,3959784,112798,14104,333,431338,6354,42328.9
12770,United Kingdom,2021-02-07,3945680,112465,15845,373,430859,6347,42328.9
12771,United Kingdom,2021-02-06,3929835,112092,18262,828,436908,6436,42328.9
12772,United Kingdom,2021-02-05,3911573,111264,19114,1014,445128,6557,42328.9
12773,United Kingdom,2021-02-04,3892459,110250,20634,915,443943,6540,42328.9
12774,United Kingdom,2021-02-03,3871825,109335,19202,1322,434171,6396,42328.9
12775,United Kingdom,2021-02-02,3852623,108013,16840,1449,411699,6065,42328.9
12776,United Kingdom,2021-02-01,3835783,106564,18607,406,402534,5930,42328.9
12777,United Kingdom,2021-01-31,3817176,106158,21088,587,392361,5780,42328.9
12778,United Kingdom,2021-01-30,3796088,105571,23275,1200,377914,5567,42328.9
12779,United Kingdom,2021-01-29,3772813,104371,29079,1245,361343,5323,42328.9
12780,United Kingdom,2021-01-28,3743734,103126,28680,1239,359934,5302,42328.9
12781,United Kingdom,2021-01-27,3715054,101887,25308,1725,359424,5295,42328.9
12782,United Kingdom,2021-01-26,3689746,100162,20088,1631,366883,5404,42328.9
12783,United Kingdom,2021-01-25,3669658,98531,22195,592,371761,5476,42328.9
12784,United Kingdom,2021-01-24,3647463,97939,30004,610,361321,5322,42328.9
12785,United Kingdom,2021-01-23,3617459,97329,33552,1348,357218,5262,42328.9
12786,United Kingdom,2021-01-22,3583907,95981,40261,1401,329466,4853,42328.9
12787,United Kingdom,2021-01-21,3543646,94580,37892,1290,310246,4570,42328.9
12788,United Kingdom,2021-01-20,3505754,93290,38905,1820,297294,4379,42328.9
12789,United Kingdom,2021-01-19,3466849,91470,33355,1610,286118,4215,42328.9
12790,United Kingdom,2021-01-18,3433494,89860,37535,599,268518,3955,42328.9
12791,United Kingdom,2021-01-17,3395959,89261,38598,671,262404,3865,42328.9
12792,United Kingdom,2021-01-16,3357361,88590,41342,1295,260958,3844,42328.9
12793,United Kingdom,2021-01-15,3316019,87295,55761,1280,244311,3599,42328.9
12794,United Kingdom,2021-01-14,3260258,86015,48682,1248,220981,3255,42328.9
12795,United Kingdom,2021-01-13,3211576,84767,47525,1564,201020,2961,42328.9
12796,United Kingdom,2021-01-12,3164051,83203,45533,1243,185810,2737,42328.9
12797,United Kingdom,2021-01-11,3118518,81960,46169,529,179880,2650,42328.9
12798,United Kingdom,2021-01-10,3072349,81431,54940,563,182220,2684,42328.9
12799,United Kingdom,2021-01-09,3017409,80868,59937,1035,182220,2684,42328.9
12800,United Kingdom,2021-01-08,2957472,79833,68053,1325,182220,2684,42328.9
12801,United Kingdom,2021-01-07,2889419,78508,52618,1162,182220,2684,42328.9
12802,United Kingdom,2021-01-06,2836801,77346,62322,1041,182220,2684,42328.9
12803,United Kingdom,2021-01-05,2774479,76305,60916,874,182220,2684,42328.9
12804,United Kingdom,2021-01-04,2713563,75431,58784,407,182220,2684,42328.9
12805,Uruguay,2021-05-05,209867,2918,2921,57,28035,8071,16190.13
12806,Uruguay,2021-05-04,206946,2861,2826,65,29740,8561,16190.13
12807,Uruguay,2021-05-03,204120,2796,1628,72,31334,9020,16190.13
12808,Uruguay,2021-05-02,202492,2724,1584,55,33146,9542,16190.13
12809,Uruguay,2021-05-01,200908,2669,2480,53,33229,9566,16190.13
12810,Uruguay,2021-04-30,198428,2616,2694,53,36309,10452,16190.13
12811,Uruguay,2021-04-29,195734,2563,2707,66,36810,10597,16190.13
12812,Uruguay,2021-04-28,193027,2497,2931,45,37416,10771,16190.13
12813,Uruguay,2021-04-27,190096,2452,2747,61,37031,10660,16190.13
12814,Uruguay,2021-04-26,187349,2391,2484,65,36122,10399,16190.13
12815,Uruguay,2021-04-25,184865,2326,2539,43,34957,10063,16190.13
12816,Uruguay,2021-04-24,182326,2283,2789,56,36656,10552,16190.13
12817,Uruguay,2021-04-23,179537,2227,3646,67,38483,11078,16190.13
12818,Uruguay,2021-04-22,175891,2160,3290,77,39891,11484,16190.13
12819,Uruguay,2021-04-21,172601,2083,3274,61,41463,11936,16190.13
12820,Uruguay,2021-04-20,169327,2022,2294,51,43305,12466,16190.13
12821,Uruguay,2021-04-19,167033,1971,2289,63,45341,13053,16190.13
12822,Uruguay,2021-04-18,164744,1908,2344,60,47576,13696,16190.13
12823,Uruguay,2021-04-17,162400,1848,2831,60,45782,13180,16190.13
12824,Uruguay,2021-04-16,159569,1788,3070,62,44640,12851,16190.13
12825,Uruguay,2021-04-15,156499,1726,4410,79,41279,11883,16190.13
12826,Uruguay,2021-04-14,152089,1647,2659,52,39410,11345,16190.13
12827,Uruguay,2021-04-13,149430,1595,2257,62,38019,10945,16190.13
12828,Uruguay,2021-04-12,147173,1533,2531,71,36449,10493,16190.13
12829,Uruguay,2021-04-11,144642,1462,3262,48,34214,9849,16190.13
12830,Uruguay,2021-04-10,141380,1414,3434,51,34247,9859,16190.13
12831,Uruguay,2021-04-09,137946,1363,7289,88,32285,9294,16190.13
12832,Uruguay,2021-04-08,130657,1275,3670,44,34016,9792,16190.13
12833,Uruguay,2021-04-07,126987,1231,3924,40,34200,9845,16190.13
12834,Uruguay,2021-04-06,123063,1191,3105,45,33943,9771,16190.13
12835,Uruguay,2021-04-05,119958,1146,2201,45,35195,10132,16190.13
12836,Uruguay,2021-04-04,117757,1101,3853,30,37490,10792,16190.13
12837,Uruguay,2021-04-03,113904,1071,2336,30,37441,10778,16190.13
12838,Uruguay,2021-04-02,111568,1041,3380,32,37515,10800,16190.13
12839,Uruguay,2021-04-01,108188,1009,2639,35,36339,10461,16190.13
12840,Uruguay,2021-03-31,105549,974,3088,21,35430,10199,16190.13
12841,Uruguay,2021-03-30,102461,953,2877,25,34244,9858,16190.13
12842,Uruguay,2021-03-29,99584,928,2178,13,31973,9204,16190.13
12843,Uruguay,2021-03-28,97406,915,2128,14,29725,8557,16190.13
12844,Uruguay,2021-03-27,95278,901,2935,26,29725,8557,16190.13
12845,Uruguay,2021-03-26,92343,875,2885,19,29619,8527,16190.13
12846,Uruguay,2021-03-25,89458,856,1646,13,28918,8325,16190.13
12847,Uruguay,2021-03-24,87812,843,1805,16,27943,8044,16190.13
12848,Uruguay,2021-03-23,86007,827,1777,16,24014,6913,16190.13
12849,Uruguay,2021-03-22,84230,811,2693,19,19786,5696,16190.13
12850,Uruguay,2021-03-21,81537,792,1614,16,15906,4579,16190.13
12851,Uruguay,2021-03-20,79923,776,1522,16,15905,4579,16190.13
12852,Uruguay,2021-03-19,78401,760,1585,11,15614,4495,16190.13
12853,Uruguay,2021-03-18,76816,749,1678,9,13684,3939,16190.13
12854,Uruguay,2021-03-17,75138,740,1368,15,11663,3357,16190.13
12855,Uruguay,2021-03-16,73770,725,908,8,14131,4068,16190.13
12856,Uruguay,2021-03-15,72862,717,1171,5,16296,4691,16190.13
12857,Uruguay,2021-03-14,71691,712,1558,14,18674,5376,16190.13
12858,Uruguay,2021-03-13,70133,698,1059,9,18674,5376,16190.13
12859,Uruguay,2021-03-12,69074,689,1357,6,17184,4947,16190.13
12860,Uruguay,2021-03-11,67717,683,1233,5,15247,4389,16190.13
12861,Uruguay,2021-03-10,66484,678,957,12,13328,3837,16190.13
12862,Uruguay,2021-03-09,65527,666,827,8,12775,3678,16190.13
12863,Uruguay,2021-03-08,64700,658,863,7,11762,3386,16190.13
12864,Uruguay,2021-03-07,63837,651,827,6,10317,2970,16190.13
12865,Uruguay,2021-03-06,63010,645,1081,8,10317,2970,16190.13
12866,Uruguay,2021-03-05,61929,637,984,6,12036,3465,16190.13
12867,Uruguay,2021-03-04,60945,631,871,7,12604,3628,16190.13
12868,Uruguay,2021-03-03,60074,624,903,7,13512,3890,16190.13
12869,Uruguay,2021-03-02,59171,617,582,6,10917,3143,16190.13
12870,Uruguay,2021-03-01,58589,611,595,3,9010,2594,16190.13
12871,Uruguay,2021-02-28,57994,608,632,5,1,0,16190.13
12872,Uzbekistan,2021-04-27,89630,646,275,1,20259,605,1724.86
12873,Uzbekistan,2021-04-26,89355,645,328,2,19783,591,1724.86
12874,Uzbekistan,2021-04-25,89027,643,348,1,19307,577,1724.86
12875,Uzbekistan,2021-04-24,88679,642,399,1,20364,608,1724.86
12876,Uzbekistan,2021-04-23,88280,641,345,1,21420,640,1724.86
12877,Uzbekistan,2021-04-22,87935,640,384,0,22476,672,1724.86
12878,Uzbekistan,2021-04-21,87551,640,326,1,31256,934,1724.86
12879,Uzbekistan,2021-04-20,87225,639,243,1,33957,1015,1724.86
12880,Uzbekistan,2021-04-19,86982,638,302,0,35603,1064,1724.86
12881,Uzbekistan,2021-04-18,86680,638,342,2,37248,1113,1724.86
12882,Uzbekistan,2021-04-17,86338,636,316,1,36982,1105,1724.86
12883,Uzbekistan,2021-04-16,86022,635,292,1,36716,1097,1724.86
12884,Uzbekistan,2021-04-15,85730,634,227,0,36450,1089,1724.86
12885,Uzbekistan,2021-04-14,85503,634,212,0,28461,850,1724.86
12886,Uzbekistan,2021-04-13,85291,634,177,0,26550,793,1724.86
12887,Uzbekistan,2021-04-12,85114,634,192,0,22226,664,1724.86
12888,Uzbekistan,2021-04-11,84922,634,198,0,17901,535,1724.86
12889,Uzbekistan,2021-04-10,84724,634,195,0,15488,463,1724.86
12890,Uzbekistan,2021-04-09,84529,634,207,0,13074,391,1724.86
12891,Uzbekistan,2021-04-08,84322,634,195,1,10660,319,1724.86
12892,Uzbekistan,2021-04-07,84127,633,192,1,8247,246,1724.86
12893,Uzbekistan,2021-04-06,83935,632,133,1,5833,174,1724.86
12894,Uzbekistan,2021-04-05,83802,631,179,0,5833,174,1724.86
12895,Uzbekistan,2021-04-04,83623,631,188,1,5833,174,1724.86
12896,Uzbekistan,2021-04-03,83435,630,196,0,5833,174,1724.86
12897,Uzbekistan,2021-04-02,83239,630,189,0,5833,174,1724.86
12898,Uzbekistan,2021-04-01,83050,630,181,1,5833,174,1724.86
12899,Venezuela,2021-04-12,175812,1795,925,17,15200,535,
12900,Venezuela,2021-04-11,174887,1778,1101,19,15200,535,
12901,Venezuela,2021-04-10,173786,1759,1325,20,15200,535,
12902,Venezuela,2021-04-09,172461,1739,1088,19,15200,535,
12903,Venezuela,2021-04-08,171373,1720,1184,15,14738,518,
12904,Venezuela,2021-04-07,170189,1705,1115,12,14277,502,
12905,Venezuela,2021-04-06,169074,1693,1526,15,13815,486,
12906,Venezuela,2021-04-05,167548,1678,1425,16,13353,470,
12907,Venezuela,2021-04-04,166123,1662,1786,15,12892,453,
12908,Venezuela,2021-04-03,164337,1647,1607,18,12430,437,
12909,Venezuela,2021-04-02,162730,1629,979,14,11968,421,
12910,Venezuela,2021-04-01,161751,1615,1254,13,10272,361,
12911,Venezuela,2021-03-31,160497,1602,1348,13,8575,302,
12912,Venezuela,2021-03-30,159149,1589,1206,12,6878,242,
12913,Venezuela,2021-03-29,157943,1577,1288,12,5182,182,
12914,Venezuela,2021-03-28,156655,1565,992,10,3485,123,
12915,Venezuela,2021-03-27,155663,1555,758,12,1789,63,
12916,Venezuela,2021-03-26,154905,1543,740,11,92,3,
12917,Venezuela,2021-03-25,154165,1532,850,11,92,3,
12918,Venezuela,2021-03-24,153315,1521,807,10,92,3,
12919,Venezuela,2021-03-23,152508,1511,614,9,92,3,
12920,Venezuela,2021-03-22,151894,1502,771,9,92,3,
12921,Venezuela,2021-03-21,151123,1493,817,10,92,3,
12922,Venezuela,2021-03-20,150306,1483,1161,8,92,3,
12923,Venezuela,2021-03-19,149145,1475,937,8,92,3,
12924,Venezuela,2021-03-18,148208,1467,631,8,92,3,
12925,Venezuela,2021-03-17,147577,1459,549,8,92,3,
12926,Venezuela,2021-03-16,147028,1451,540,7,92,3,
12927,Venezuela,2021-03-15,146488,1444,1109,14,92,3,
12928,Venezuela,2021-03-14,145379,1430,0,0,92,3,
12929,Venezuela,2021-03-13,145379,1430,593,8,92,3,
12930,Venezuela,2021-03-12,144786,1422,509,7,92,3,
12931,Venezuela,2021-03-11,144277,1415,956,16,92,3,
12932,Venezuela,2021-03-10,143321,1399,0,0,251,9,
12933,Venezuela,2021-03-09,143321,1399,547,8,410,14,
12934,Venezuela,2021-03-08,142774,1391,436,7,569,20,
12935,Venezuela,2021-03-07,142338,1384,453,6,727,26,
12936,Venezuela,2021-03-06,141885,1378,529,7,886,31,
12937,Venezuela,2021-03-05,141356,1371,396,7,1045,37,
12938,Venezuela,2021-03-04,140960,1364,577,6,1204,42,
12939,Venezuela,2021-03-03,140383,1358,449,5,1204,42,
12940,Venezuela,2021-03-02,139934,1353,389,5,1204,42,
12941,Venezuela,2021-03-01,139545,1348,429,4,1204,42,
12942,Venezuela,2021-02-28,139116,1344,377,3,1036,36,
12943,Venezuela,2021-02-27,138739,1341,444,3,869,31,
12944,Venezuela,2021-02-26,138295,1338,424,4,701,25,
12945,Venezuela,2021-02-25,137871,1334,426,3,534,19,
12946,Venezuela,2021-02-24,137445,1331,459,6,366,13,
12947,Venezuela,2021-02-23,136986,1325,441,5,227,8,
12948,Venezuela,2021-02-22,136545,1320,477,4,31,1,
12949,Venezuela,2021-02-21,136068,1316,465,4,31,1,
12950,Venezuela,2021-02-20,135603,1312,489,4,31,1,
12951,Venezuela,2021-02-19,135114,1308,333,5,31,1,
12952,Venezuela,2021-02-18,134781,1303,462,6,31,1,
12953,Vietnam,2021-05-05,3030,35,35,0,35760,367,2715.28
12954,Vietnam,2021-05-04,2995,35,10,0,38107,391,2715.28
12955,Vietnam,2021-05-03,2985,35,23,0,39904,410,2715.28
12956,Vietnam,2021-05-02,2962,35,20,0,46088,473,2715.28
12957,Vietnam,2021-05-01,2942,35,14,0,44638,459,2715.28
12958,Vietnam,2021-04-30,2928,35,18,0,47688,490,2715.28
12959,Vietnam,2021-04-29,2910,35,45,0,53975,555,2715.28
12960,Vietnam,2021-04-28,2865,35,8,0,45249,465,2715.28
12961,Vietnam,2021-04-27,2857,35,5,0,30266,311,2715.28
12962,Vietnam,2021-04-26,2852,35,9,0,25554,263,2715.28
